MD,INC,AZ,TVD
m,deg,deg,m
1101.09,6.00000028,11.00000013,1096.779412
1101.2424,6.00000028,11.00000013,1096.930978
1101.3948,6.00000028,11.00000013,1097.082543
1101.5472,6.00000028,11.00000013,1097.234108
1101.6996,6.00000028,11.00000013,1097.385673
1101.852,6.00000028,11.00000013,1097.537238
1102.0044,6.00000028,11.00000013,1097.688803
1102.1568,6.00000028,11.00000013,1097.840368
1102.3092,6.00000028,11.00000013,1097.991933
1102.4616,6.00000028,11.00000013,1098.143499
1102.614,6.00000028,11.00000013,1098.295064
1102.7664,6.00000028,11.00000013,1098.446629
1102.9188,6.00000028,11.00000013,1098.598194
1103.0712,6.00000028,11.00000013,1098.749759
1103.2236,6.00000028,11.00000013,1098.901324
1103.376,6.00000028,11.00000013,1099.052889
1103.5284,6.00000028,11.00000013,1099.204455
1103.6808,6.00000028,11.00000013,1099.35602
1103.8332,6.00000028,11.00000013,1099.507585
1103.9856,6.00000028,11.00000013,1099.65915
1104.138,6.00000028,11.00000013,1099.810715
1104.2904,6.00000028,11.00000013,1099.96228
1104.4428,6.00000028,11.00000013,1100.113845
1104.5952,6.00000028,11.00000013,1100.265411
1104.7476,6.00000028,11.00000013,1100.416976
1104.9,6.00000028,11.00000013,1100.568541
1105.0524,6.00000028,11.00000013,1100.720106
1105.2048,6.00000028,11.00000013,1100.871671
1105.3572,6.00000028,11.00000013,1101.023236
1105.5096,6.00000028,11.00000013,1101.174801
1105.662,6.00000028,11.00000013,1101.326366
1105.8144,6.00000028,11.00000013,1101.477932
1105.9668,6.00000028,11.00000013,1101.629497
1106.1192,6.00000028,11.00000013,1101.781062
1106.2716,6.00000028,11.00000013,1101.932627
1106.424,6.00000028,11.00000013,1102.084192
1106.5764,6.00000028,11.00000013,1102.235757
1106.7288,6.00000028,11.00000013,1102.387322
1106.8812,6.00000028,11.00000013,1102.538888
1107.0336,6.00000028,11.00000013,1102.690453
1107.186,6.00000028,11.00000013,1102.842018
1107.3384,6.00000028,11.00000013,1102.993583
1107.4908,6.00000028,11.00000013,1103.145148
1107.6432,6.00000028,11.00000013,1103.296713
1107.7956,6.00000028,11.00000013,1103.448278
1107.948,6.00000028,11.00000013,1103.599844
1108.1004,6.00000028,11.00000013,1103.751409
1108.2528,6.00000028,11.00000013,1103.902974
1108.4052,6.00000028,11.00000013,1104.054539
1108.5576,6.00000028,11.00000013,1104.206104
1108.71,6.00000028,11.00000013,1104.357669
1108.8624,6.00000028,11.00000013,1104.509234
1109.0148,6.00000028,11.00000013,1104.660799
1109.1672,6.00000028,11.00000013,1104.812365
1109.3196,6.00000028,11.00000013,1104.96393
1109.472,6.00000028,11.00000013,1105.115495
1109.6244,6.00000028,11.00000013,1105.26706
1109.7768,6.00000028,11.00000013,1105.418625
1109.9292,6.00000028,11.00000013,1105.57019
1110.0816,6.00000028,11.00000013,1105.721755
1110.234,6.00000028,11.00000013,1105.873321
1110.3864,6.00000028,11.00000013,1106.024886
1110.5388,6.00000028,11.00000013,1106.176451
1110.6912,6.00000028,11.00000013,1106.328016
1110.8436,6.00000028,11.00000013,1106.479581
1110.996,6.00000028,11.00000013,1106.631146
1111.1484,6.00000028,11.00000013,1106.782711
1111.3008,6.00000028,11.00000013,1106.934277
1111.4532,6.00000028,11.00000013,1107.085842
1111.6056,6.00000028,11.00000013,1107.237407
1111.758,6.00000028,11.00000013,1107.388972
1111.9104,6.00000028,11.00000013,1107.540537
1112.0628,6.00000028,11.00000013,1107.692102
1112.2152,6.00000028,11.00000013,1107.843667
1112.3676,6.00000028,11.00000013,1107.995232
1112.52,6.00000028,11.00000013,1108.146798
1112.6724,6.00000028,11.00000013,1108.298363
1112.8248,6.00000028,11.00000013,1108.449928
1112.9772,6.00000028,11.00000013,1108.601493
1113.1296,6.00000028,11.00000013,1108.753058
1113.282,6.00000028,11.00000013,1108.904623
1113.4344,6.00000028,11.00000013,1109.056188
1113.5868,6.00000028,11.00000013,1109.207754
1113.7392,6.00000028,11.00000013,1109.359319
1113.8916,6.00000028,11.00000013,1109.510884
1114.044,6.00000028,11.00000013,1109.662449
1114.1964,6.00000028,11.00000013,1109.814014
1114.3488,6.00000028,11.00000013,1109.965579
1114.5012,6.00000028,11.00000013,1110.117144
1114.6536,6.00000028,11.00000013,1110.26871
1114.806,6.00000028,11.00000013,1110.420275
1114.9584,6.00000028,11.00000013,1110.57184
1115.1108,6.00000028,11.00000013,1110.723405
1115.2632,6.00000028,11.00000013,1110.87497
1115.4156,6.00000028,11.00000013,1111.026535
1115.568,6.00000028,11.00000013,1111.1781
1115.7204,6.00000028,11.00000013,1111.329666
1115.8728,6.00000028,11.00000013,1111.481231
1116.0252,6.00000028,11.00000013,1111.632796
1116.1776,6.00000028,11.00000013,1111.784361
1116.33,6.00000028,11.00000013,1111.935926
1116.4824,6.00000028,11.00000013,1112.087491
1116.6348,6.00000028,11.00000013,1112.239056
1116.7872,6.00000028,11.00000013,1112.390621
1116.9396,6.00000028,11.00000013,1112.542187
1117.092,6.00000028,11.00000013,1112.693752
1117.2444,6.00000028,11.00000013,1112.845317
1117.3968,6.00000028,11.00000013,1112.996882
1117.5492,6.00000028,11.00000013,1113.148447
1117.7016,6.00000028,11.00000013,1113.300012
1117.854,6.00000028,11.00000013,1113.451577
1118.0064,6.00000028,11.00000013,1113.603143
1118.1588,6.00000028,11.00000013,1113.754708
1118.3112,6.00000028,11.00000013,1113.906273
1118.4636,6.00000028,11.00000013,1114.057838
1118.616,6.00000028,11.00000013,1114.209403
